STK_CODE,STK_NAME,STK_LIST,STK_100PC,FORE_SELL,FORE_BUY
POSA,Bliss Properti Indonesia Tbk.,8388870005,8388870005,0,0
POWR,Cikarang Listrindo Tbk.,16087156000,16087156000,135500,452500
PPRE,PP Presisi Tbk.,10224271000,10224271000,27200,0
PPRO,PP Properti Tbk.,61675671883,61675671883,100000,0
PRAS,Prima Alloy Steel Universal Tbk.,701043478,701043478,0,0
PRDA,Prodia Widyahusada Tbk.,937500000,937500000,0,0
PRIM,Royal Prima Tbk.,3393432605,3393432605,0,0
PSAB,J Resources Asia Pasifik Tbk.,26460000000,26460000000,3583200,3814900
PSDN,Prasidha Aneka Niaga Tbk,1440000000,1440000000,0,0
PSGO,Palma Serasih Tbk.,18850000000,18850000000,15200,0
PSKT,Red Planet Indonesia Tbk.,10351231636,10351231636,0,0
PSSI,Pelita Samudera Shipping Tbk.,5417063153,5417063153,0,0
PTBA,Bukit Asam Tbk.,11520659250,11520659250,16593820,14687520
PTIS,Indo Straits Tbk.,550165300,550165300,0,0
PTPP,PP (Persero) Tbk.,6199897354,6199897354,811600,125100
PTRO,Petrosea Tbk.,1008605000,1008605000,0,0
PTSN,Sat Nusapersada Tbk,5314344000,5314344000,0,1900
PTSP,Pioneerindo Gourmet International Tbk.,220808000,220808000,0,0
PUDP,Pudjiadi Prestige Tbk.,329560000,329560000,0,0
PURE,Trinitan Metals and Minerals Tbk.,1333333500,1333333500,0,0
PWON,Pakuwon Jati Tbk.,48159602400,48159602400,3644400,322900
PYFA,Pyridam Farma Tbk,535080000,535080000,0,0
PZZA,Sarimelati Kencana Tbk.,3021875000,3021875000,0,20000000
R-ABFII,Asian Bond Fund - Indonesia Bond Index F,102019343,102019343,0,0
R-LQ45X,Premier ETF LQ-45 (R-LQ45X),1697600000,1697600000,0,0
RAJA,Rukun Raharja Tbk.,4227082500,4227082500,0,0
RALS,Ramayana Lestari Sentosa Tbk.,7096000000,7096000000,15300,0
RANC,Supra Boga Lestari Tbk.,1564487500,1564487500,0,0
RBMS,Ristia Bintang Mahkotasejati Tbk.,2656212826,2656212826,0,0
RDTX,Roda Vivatex Tbk,268800000,268800000,0,0
REAL,Repower Asia Indonesia Tbk.,6632640000,6632640000,556900,0
RELI,Reliance Sekuritas Indonesia Tbk.,1800000000,1800000000,0,100
RICY,Ricky Putra Globalindo Tbk,641717510,641717510,0,0
RIGS,Rig Tenders Indonesia Tbk.,609130000,609130000,0,0
RIMO,Rimo International Lestari Tbk,45080600000,45080600000,0,0
RISE,Jaya Sukses Makmur Sentosa Tbk.,9950000000,9950000000,0,0
RMBA,Bentoel Internasional Investama Tbk.,36401136250,36401136250,0,0
RODA,Pikko Land Development Tbk.,13592128209,13592128209,0,0
ROTI,Nippon Indosari Corpindo Tbk.,6186488888,6186488888,205700,167900
RUIS,Radiant Utama Interinsco Tbk.,770000000,770000000,0,0
SAFE,Steady Safe Tbk,615145012,615145012,0,0
SAME,Sarana Meditama Metropolitan Tbk.,5900000000,5900000000,700,8600
SAPX,Satria Antaran Prima Tbk.,833333300,833333300,0,0
SATU,Kota Satu Properti Tbk.,1250000000,1250000000,0,0
SCBD,Danayasa Arthatama Tbk.,3322092000,3322092000,0,0
SCCO,Supreme Cable Manufacturing & Commerce T,205583400,205583400,0,0
SCMA,Surya Citra Media Tbk.,14774672301,14774672301,1194600,470000
SCPI,Merck Sharp Dohme Pharma Tbk.,3600000,3600000,0,0
SDMU,Sidomulyo Selaras Tbk.,1135225000,1135225000,0,0
SDPC,Millennium Pharmacon International Tbk.,1274000000,1274000000,2800,2800
SDRA,Bank Woori Saudara Indonesia 1906 Tbk.,6515116991,6515116991,0,0
SFAN,Surya Fajar Capital Tbk.,1062554161,1062554161,0,0
SGRO,Sampoerna Agro Tbk.,1890000000,1890000000,0,0
SHID,Hotel Sahid Jaya International Tbk.,1119326168,1119326168,0,0
SHIP,Sillo Maritime Perdana Tbk.,2719790000,2719790000,200,0
SIDO,Industri Jamu dan Farmasi Sido Muncul Tb,15000000000,15000000000,24500,0
SILO,Siloam International Hospitals Tbk.,1625765625,1625765625,25700,0
SIMA,Siwani Makmur Tbk,442589871,442589871,0,0
SIMP,Salim Ivomas Pratama Tbk.,15816310000,15816310000,1053700,95800
SINI,Singaraja Putra Tbk.,450000000,450000000,0,0
SIPD,Sierad Produce Tbk.,1339102579,1339102579,0,0
SKBM,Sekar Bumi Tbk.,1726003217,1726003217,0,0
SKLT,Sekar Laut Tbk.,690740500,690740500,0,0
SKRN,Superkrane Mitra Utama Tbk.,1500000000,1500000000,0,0
SKYB,Northcliff Citranusa Indonesia Tbk.,585000000,585000000,0,0
SLIS,Gaya Abadi Sempurna Tbk.,2000000000,2000000000,200,0
SMAR,Smart Tbk.,2872193366,2872193366,0,0
SMBR,Semen Baturaja (Persero) Tbk.,9932534336,9932534336,192900,10000
SMCB,Solusi Bangun Indonesia Tbk.,7662900000,7662900000,0,0
SMDM,Suryamas Dutamakmur Tbk.,4772138237,4772138237,0,0
SMDR,Samudera Indonesia  Tbk.,3275120000,3275120000,0,0
SMGR,Semen Indonesia (Persero) Tbk.,5931520000,5931520000,1478800,1302000
SMKL,Satyamitra Kemas Lestari Tbk.,3400000005,3400000005,0,0
SMMA,Sinarmas Multiartha Tbk.,6367664717,6367664717,0,5592000
SMMT,Golden Eagle Energy Tbk.,3150000000,3150000000,0,1000000
SMRA,Summarecon Agung Tbk.,14426781680,14426781680,2925400,3600
SMRU,SMR Utama Tbk.,12499385782,12499385782,0,0
SMSM,Selamat Sempurna Tbk.,5758675440,5758675440,249600,300600
SOCI,Soechi Lines Tbk.,7059000000,7059000000,84400,20000
SONA,Sona Topas Tourism Industry Tbk.,331200000,331200000,0,0
SOSS,Shield On Service Tbk.,655874505,655874505,0,0
SOTS,Satria Mega Kencana Tbk.,1000000005,1000000005,0,0
SPMA,Suparma Tbk.,2114570958,2114570958,0,0
SPTO,Surya Pertiwi Tbk.,2700000000,2700000000,6100,0
SQMI,Wilton Makmur Indonesia Tbk.,15537591429,15537591429,114500,3508500
SRAJ,Sejahteraraya Anugrahjaya Tbk.,12000705445,12000705445,0,0
SRIL,Sri Rejeki Isman Tbk.,20452176844,20452176844,36200,15700
SRSN,Indo Acidatama Tbk,6020000000,6020000000,23000,0
SRTG,Saratoga Investama Sedaya Tbk.,2712967000,2712967000,0,25000
SSIA,Surya Semesta Internusa Tbk.,4705249440,4705249440,1022800,770000
SSMS,Sawit Sumbermas Sarana Tbk.,9525000000,9525000000,501900,5200
SSTM,Sunson Textile Manufacture Tbk,1170909181,1170909181,0,0
STAR,Buana Artha Anugerah Tbk.,4800000602,4800000602,0,0
STTP,Siantar Top Tbk.,1310000000,1310000000,100,0
SUGI,Sugih Energy Tbk.,24811541414,24811541414,0,0
SULI,SLJ Global Tbk.,3986916802,3986916802,0,0
SUPR,Solusi Tunas Pratama Tbk.,1137579698,1137579698,0,0
SURE,Super Energy Tbk.,1497576771,1497576771,0,0
SWAT,Sriwahana Adityakarta Tbk.,3019200000,3019200000,0,0
TALF,Tunas Alfin Tbk.,1353435000,1353435000,0,0
TAMU,Pelayaran Tamarin Samudra Tbk.,37500000000,37500000000,305100,0
TARA,Sitara Propertindo Tbk.,10069645750,10069645750,0,0
TAXI,Express Transindo Utama Tbk.,6145600000,6145600000,0,0
TBIG,Tower Bersama Infrastructure Tbk.,22656999445,22656999445,1503300,31900
TBLA,Tunas Baru Lampung Tbk.,5342098939,5342098939,12900,0
TBMS,Tembaga Mulia Semanan Tbk.,367340000,367340000,0,0
TCID,Mandom Indonesia Tbk.,201066667,201066667,0,0
TCPI,Transcoal Pacific Tbk.,5000000000,5000000000,2400,457200
TDPM,Tridomain Performance Materials Tbk.,10485050500,10485050500,0,25000
TEBE,Dana Brata Luhur Tbk.,1285000000,1285000000,0,0
TELE,Tiphone Mobile Indonesia Tbk.,7302194889,7302194889,0,130000
TFAS,Telefast Indonesia Tbk.,1666666500,1666666500,0,0
TFCO,Tifico Fiber Indonesia Tbk.,4823076400,4823076400,0,0
TGKA,Tigaraksa Satria Tbk.,918492750,918492750,0,0
TGRA,Terregra Asia Energy Tbk.,2750000000,2750000000,140600,24200
TIFA,Tifa Finance Tbk.,1079700000,1079700000,0,0
TINS,Timah Tbk.,7447753454,7447753454,305700,16500
TIRA,Tira Austenite Tbk,588000000,588000000,0,0
TIRT,Tirta Mahakam Resources Tbk,1011774750,1011774750,0,0
TKIM,Pabrik Kertas Tjiwi Kimia Tbk.,3113223570,3113223570,129300,51300
TLKM,Telekomunikasi Indonesia (Persero) Tbk.,99062216600,99062216600,74330100,92795500
TMAS,Temas Tbk.,5705150000,5705150000,0,0
TMPO,Tempo Intimedia Tbk.,1058333250,1058333250,0,0
TNCA,Trimuda Nuansa Citra Tbk.,421640000,421640000,0,0
TOBA,Toba Bara Sejahtra Tbk.,8049964000,8049964000,200,200
TOPS,Totalindo Eka Persada Tbk.,33330000000,33330000000,222400,10000
TOTL,Total Bangun Persada Tbk.,3410000000,3410000000,0,4277400
TOTO,Surya Toto Indonesia Tbk.,10320000000,10320000000,0,0
TOWR,Sarana Menara Nusantara Tbk.,51014625000,51014625000,25047507,2771407
TPIA,Chandra Asri Petrochemical Tbk.,17833520260,17833520260,400,1523400
TPMA,Trans Power Marine Tbk.,2633300000,2633300000,0,0
TRAM,Trada Alam Minera Tbk.,49643625618,49643625618,0,0
TRIL,Triwira Insanlestari Tbk.,1200000000,1200000000,0,0
TRIM,Trimegah Sekuritas Indonesia Tbk.,7109300000,7109300000,0,0
TRIN,Perintis Triniti Properti Tbk.,4373333400,4373333400,0,0
TRIO,Trikomsel Oke Tbk.,26007494645,26007494645,0,0
TRIS,Trisula International Tbk.,3141443806,3141443806,0,0
TRST,Trias Sentosa Tbk.,2808000000,2808000000,0,0
TRUK,Guna Timur Raya Tbk.,435000000,435000000,0,0
TRUS,Trust Finance Indonesia Tbk,800000000,800000000,0,0
TSPC,Tempo Scan Pacific Tbk.,4500000000,4500000000,0,0
TUGU,Asuransi Tugu Pratama Indonesia Tbk.,1777777800,1777777800,0,0
TURI,Tunas Ridean Tbk.,5580000000,5580000000,98400,0
UCID,Uni-Charm Indonesia Tbk.,4156572300,4156572300,0,783300
ULTJ,Ultra Jaya Milk Industry & Trading Compa,11553528000,11553528000,677200,0
UNIC,Unggul Indah Cahaya Tbk.,383331363,383331363,100,0
UNIT,Nusantara Inti Corpora Tbk,75422200,75422200,0,0
UNSP,Bakrie Sumatera Plantations Tbk.,2500162344,2500162344,0,0
UNTR,United Tractors Tbk.,3730135136,3730135136,769400,2664700
UNVR,Unilever Indonesia Tbk.,38150000000,38150000000,3705060,3093960
URBN,Urban Jakarta Propertindo Tbk.,3232122586,3232122586,0,0
VICO,Victoria Investama Tbk.,9150094680,9150094680,0,0
VINS,Victoria Insurance Tbk.,1456606201,1456606201,0,0
VIVA,Visi Media Asia Tbk.,16464270400,16464270400,0,0
VOKS,Voksel Electric Tbk.,4155602595,4155602595,0,0
VRNA,Verena Multi Finance Tbk.,5687353997,5687353997,0,0
WAPO,Wahana Pronatural Tbk.,1240923111,1240923111,0,0
WEGE,Wijaya Karya Bangunan Gedung Tbk.,9572000000,9572000000,111800,1182500
WEHA,WEHA Transportasi Indonesia Tbk.,886411265,886411265,0,0
WICO,Wicaksana Overseas International Tbk.,1268950977,1268950977,0,0
WIIM,Wismilak Inti Makmur Tbk.,2099873760,2099873760,0,0
WIKA,Wijaya Karya (Persero) Tbk.,8969951372,8969951372,103500,211300
WINS,Wintermar Offshore Marine Tbk.,4243011640,4243011640,0,0
WOMF,Wahana Ottomitra Multiartha Tbk.,3481481480,3481481480,0,0
WOOD,Integra Indocabinet Tbk.,6306250000,6306250000,1613500,68500
WOWS,Ginting Jaya Energi Tbk.,2475720000,2475720000,0,0
WSBP,Waskita Beton Precast Tbk.,26361157534,26361157534,2707700,0
WSKT,Waskita Karya (Persero) Tbk.,13573951000,13573951000,1573600,1824000
WTON,Wijaya Karya Beton Tbk.,8715466600,8715466600,353100,0
XAFA,Reksa Dana Avrist ETF Fixed Rate Bond I,21000000,21000000,0,0
XAQA,Reksa Dana Ashmore ETF LQ45 ALPHA,16500000,16500000,0,0
XASG,Reksa Dana Indeks Aurora ETF FTSE Indone,75200000,75200000,0,0
XBES,Reksa Dana Indeks BNI-AM ETF MSCI ESG Le,5300000,5300000,0,0
XBID,Reksa Dana Indeks Batavia IDX30 ETF,149600000,149600000,0,0
XBIN,Reksa Dana Indeks Bahana ETF Bisnis - 27,13300000,13300000,0,0
XBLQ,Reksa Dana Batavia Smart Liquid ETF,1359400000,1359400000,0,0
XBNI,Reksa Dana Indeks BNI-AM Nusantara ETF M,315000000,315000000,0,0
XBSK,Reksa Dana Indeks Batavia SRI-KEHATI ETF,294100000,294100000,0,0
XCID,DIRE Ciptadana Properti Ritel Indonesia,4000000000,4000000000,0,0
XCIS,DIRE Ciptadana Properti Perhotelan Padja,1050000000,1050000000,0,0
XCLQ,Reksa Dana Indeks Cipta ETF Index LQ45,50100000,50100000,0,0
XDIF,Reksa Dana Danareksa ETF Indonesia Top 4,1047300000,1047300000,0,0
XIHD,Reksa Dana Indeks Premier ETF IDX High D,57900000,57900000,0,0
XIIC,Reksa Dana Premier ETF Indonesia Consume,39900000,39900000,0,0
XIIF,Reksa Dana Premier ETF Indonesia Financi,177200000,177200000,0,0
XIIT,Reksa Dana Premier ETF IDX30,4622000000,4622000000,0,0
XIJI,Reksa Dana Syariah Premier ETF JII,24100000,24100000,0,0
XIPI,Reksa Dana Indeks Premier ETF PEFINDO i-,268700000,268700000,0,0
XISB,Reksa Dana Premier ETF Indonesia Soverei,80000000,80000000,0,0
XISC,Reksa Dana Premier ETF Indonesia Stated-,1914200000,1914200000,0,0
XISI,Premier ETF SMinfra18,257300000,257300000,0,0
XISR,Premier ETF SRI-KEHATI,1526700000,1526700000,0,0
XKIV,Reksa Dana Indeks KISI IDX Value30 ETF,32000000,32000000,0,0
XMIG,Reksa Dana Indeks Majoris Pefindo I-Grad,88100000,88100000,0,0
XMJM,DINFRA TOLL ROAD MANDIRI-001,1303410000,1303410000,0,0
XMTS,Reksa Dana ETF MNC36 Likuid,16000000,16000000,0,0
XNVE,Reksa Dana Indeks Nusadana ETF IDX Value,34000000,34000000,0,0
XPCR,Reksa Dana PNM ETF CORE LQ45,5500000,5500000,0,0
XPDV,Reksa Dana Pinnacle Core High Dividend E,21400000,21400000,0,0
XPES,Reksa Dana Syariah KIK Pinnacle Enhanced,26300000,26300000,0,0
XPFT,Reksa Dana Indeks Pinnacle FTSE Indonesi,828400000,828400000,0,0
XPID,Reksa Dana Indeks Pinnacle IDX30 ETF,132600000,132600000,0,0
XPLC,Reksa Dana Pinnacle Indonesia Large-Cap,32500000,32500000,0,0
XPLQ,Reksa Dana Pinnacle Enhanced Liquid ETF,76800000,76800000,0,0
XPMI,ETF Phillip MSCI Indonesia Equity Index,11300000,11300000,0,0
XPSG,Reksa Dana Pinnacle Indonesia ESG ETF,19900000,19900000,0,0
XPTD,Reksa Dana Indeks Panin ETF IDX30 Dinami,23000000,23000000,0,0
XSBC,Reksa Dana Indeks Simas ETF IDX30,2797000000,2797000000,0,0
XSPI,DIRE Simas Plaza Indonesia,20800000000,20800000000,0,0
XSSI,Reksa Dana Syariah Indeks Simas ETF JII,51100000,51100000,0,0
YELO,Yelooo Integra Datanet Tbk.,380043597,380043597,0,0
YPAS,Yanaprima Hastapersada Tbk,668000089,668000089,0,0
YULE,Yulie Sekuritas Indonesia Tbk.,1785000000,1785000000,0,0
ZBRA,Zebra Nusantara Tbk,856133009,856133009,10000,0
ZINC,Kapuas Prima Coal Tbk.,25250000000,25250000000,0,531000
ZONE,Mega Perintis Tbk.,870171478,870171478,0,0
